1.0,3.791346,4.039208,8.115321,39247.0
1.0,126.99349,32.31121,0.61890155,664.0
1.0,126.90371,36.512623,3.0729113,7942.0
1.0,5.9990172,48.624302,4.1291366,15712.0
1.0,24.390318,71.32678,7.6238127,31741.0
1.0,20.15517,71.56624,5.4999466,1079.0
1.0,18.578018,71.59421,0.9326214,164.0
1.0,136.80594,72.807945,1.1489109,682.0
1.0,56.89191,109.21298,16.932896,423376.0
1.0,83.975,107.20473,4.073669,2257.0
1.0,80.64739,106.959625,0.65697163,106.0
1.0,79.72838,106.9886,0.22697146,22.0
1.0,52.27093,136.60933,0.6306623,1093.0
1.0,51.456135,140.18228,2.3387778,5542.0
1.0,51.720867,142.94081,26.21805,40478.0
1.0,153.08916,143.19312,0.71125835,967.0
1.0,51.49832,143.83513,2.106848,490.0
1.0,51.36349,144.62274,1.4938736,260.0
1.0,51.289192,145.5005,2.6796093,1298.0
1.0,158.6402,146.73354,0.2423311,387.0
1.0,148.413,151.81178,18.681767,256473.0
1.0,51.193634,146.88823,0.6885335,102.0
1.0,136.84999,147.26254,0.0,2.0
1.0,135.53755,147.52477,0.0,6.0
1.0,134.3989,150.77861,0.27234218,1054.0
1.0,51.44173,151.85966,0.9096969,1996.0
1.0,132.65,151.98749,0.0,2.0
1.0,51.24309,157.09114,0.23755716,114.0
1.0,51.479393,157.96681,0.0,6.0
1.0,51.406857,158.5392,0.15452583,49.0
1.0,7.733803,169.23772,12.626901,267385.0
1.0,137.59944,74.08972,5.1981783,186.0
1.0,82.15329,107.370804,5.8677654,159.0
1.0,52.04169,134.87503,4.504809,21.0
1.0,51.932972,138.2797,21.808968,15734.0
1.0,134.77875,150.89467,5.993794,279.0
1.0,137.21193,150.28065,7.6372824,87.0
1.0,138.32658,150.27994,7.9211683,178.0
1.0,51.424717,153.75224,9.17654,381.0
1.0,51.325253,154.41345,10.281464,293.0
1.0,51.65274,140.17502,9.302613,57.0
1.0,153.47499,153.60623,8.075006,8.0
1.0,51.180405,154.87502,9.102481,37.0
1.0,51.710136,140.52501,9.709006,35.0
1.0,52.195312,137.23883,9.955462,27.0
1.0,18.210264,71.632195,30.037382,12406.0
1.0,155.81117,147.44667,11.723517,690.0
1.0,51.274998,154.875,11.6,1.0
1.0,51.423622,147.90816,14.920772,298.0
1.0,136.07156,150.65648,12.679038,38.0
1.0,51.470108,147.17491,14.747974,111.0
1.0,79.99251,107.590004,15.951347,70.0
1.0,51.214886,148.39998,14.804963,38.0
1.0,51.974438,136.68367,18.484505,1976.0
1.0,139.64046,149.69586,17.402155,2502.0
1.0,16.615042,71.72003,20.516232,289.0
1.0,81.06801,107.39331,17.83663,191.0
1.0,5.4249997,8.575,16.7,2.0
1.0,55.038094,118.1101,21.65182,817.0
1.0,51.8,147.0,18.800001,1.0
1.0,152.18155,146.94897,24.352268,1441.0
1.0,141.5628,153.02412,20.743822,71.0
1.0,50.811123,149.97496,23.490189,20.0
1.0,20.820618,71.391304,28.891521,319.0
1.0,21.445124,71.23113,27.267006,57.0
1.0,55.098614,118.425545,31.339478,99.0
1.0,86.62501,106.48745,35.40006,6.0
1.0,86.799995,106.575005,36.09998,2.0
1.0,143.15,152.4397,38.23356,12.0
1.0,154.525,150.72308,38.841465,29.0
1.0,52.165443,142.45001,39.391544,23.0
1.0,143.85,152.18573,39.46438,19.0
2.0,3.5380936,3.8854449,10.102647,54867.0
2.0,5.3685694,8.060387,0.80878913,155.0
2.0,5.486492,9.638,9.74565,6815.0
2.0,126.07932,38.729805,0.55132896,261.0
2.0,6.2333117,48.73716,2.4334786,4599.0
2.0,24.675484,71.12202,7.728085,29763.0
2.0,20.154613,71.32842,2.857752,621.0
2.0,18.601324,71.576645,0.90927345,102.0
2.0,136.02588,71.69948,0.7203181,117.0
2.0,136.03656,72.450005,0.80430853,65.0
2.0,137.52817,74.063324,1.3760352,1833.0
2.0,138.54794,75.7692,2.552124,634.0
2.0,139.58044,76.78571,0.6703462,129.0
2.0,140.50294,77.69998,0.17490812,8.0
2.0,59.849995,98.174995,0.07495705,8.0
2.0,56.43508,111.732254,17.276825,404650.0
2.0,84.13588,107.59258,3.0681653,2297.0
2.0,81.02499,108.5352,0.4232559,25.0
2.0,51.907658,144.03545,19.244154,98301.0
2.0,148.31807,152.94006,17.538849,240692.0
2.0,50.92241,149.97502,1.0148015,103.0
2.0,135.70981,151.69609,0.18244942,197.0
2.0,133.52498,152.13416,0.06614062,15.0
2.0,134.30054,152.94887,0.13227154,144.0
2.0,52.017036,153.75154,1.2677406,2932.0
2.0,51.36248,155.4,0.0,2.0
2.0,51.92011,158.44421,0.33069628,399.0
2.0,51.799862,159.42502,0.16436362,23.0
2.0,52.062466,159.775,0.0,2.0
2.0,52.09565,160.42525,0.20983447,56.0
2.0,7.7510076,170.24483,12.65673,261461.0
2.0,82.16389,108.175705,6.855243,611.0
2.0,51.538193,151.16443,18.868853,12107.0
2.0,135.21678,152.28873,6.31123,9.0
2.0,51.935753,155.78024,9.306698,2231.0
2.0,138.096,151.85884,7.9061866,679.0
2.0,52.31049,154.52501,9.572224,36.0
2.0,52.637096,138.6522,15.153961,2317.0
2.0,18.229027,71.65726,30.766722,13808.0
2.0,155.80223,149.31113,11.7591505,487.0
2.0,16.719662,71.762695,17.248386,209.0
2.0,154.2207,153.262,18.3515,1778.0
2.0,81.375,108.5,19.599998,1.0
2.0,53.112427,150.15,31.155394,18.0
2.0,54.55484,120.680275,39.48848,103.0
3.0,4.1779795,6.039303,13.183041,111370.0
3.0,0.10518146,7.2086053,0.47978812,91.0
3.0,8.225342,15.837601,0.4460877,214.0
3.0,8.332607,16.625002,0.24567688,13.0
3.0,5.959134,48.612656,2.8381891,10954.0
3.0,24.40398,71.827545,6.2927437,25535.0
3.0,29.225002,71.09116,0.4231869,17.0
3.0,20.229067,72.017746,4.4467278,887.0
3.0,18.671844,72.20994,0.9625206,145.0
3.0,136.17433,71.91266,1.5240157,429.0
3.0,136.76245,72.601746,0.45965022,30.0
3.0,136.67488,73.35936,1.9224886,651.0
3.0,137.3995,74.86124,4.4683886,831.0
3.0,137.73694,76.443184,0.7655583,226.0
3.0,138.35004,77.52501,0.25704393,7.0
3.0,56.209763,113.48212,17.558018,414755.0
3.0,85.1445,107.291725,1.9527196,317.0
3.0,83.72919,107.779816,0.792234,106.0
3.0,54.82962,123.4899,0.93327945,99.0
3.0,52.522366,142.39435,2.938518,2397.0
3.0,52.09013,148.53394,17.189945,181128.0
3.0,147.91937,153.35497,21.549242,154339.0
3.0,135.62865,154.35335,0.18111926,138.0
3.0,150.07619,156.8338,8.581282,79091.0
3.0,134.38077,154.95103,0.19917364,178.0
3.0,133.5853,154.67336,0.068813026,26.0
3.0,52.73186,154.44412,1.113856,267.0
3.0,52.848316,155.90315,1.2175272,2383.0
3.0,51.948418,157.39375,0.37467527,66.0
3.0,51.50836,158.375,0.06658135,3.0
3.0,51.896828,160.53737,0.25059828,250.0
3.0,51.424862,161.34999,0.056844663,7.0
3.0,7.409346,170.02739,11.894627,237355.0
3.0,137.34904,74.02502,5.5704093,27.0
3.0,82.083336,108.20838,5.8634973,63.0
3.0,83.825,107.718346,6.3466606,15.0
3.0,135.03125,154.63377,6.353146,106.0
3.0,52.59171,157.75336,8.677426,1272.0
3.0,137.36337,154.13449,7.4405007,180.0
3.0,138.51079,153.8623,7.902306,154.0
3.0,52.599876,158.72502,8.672663,58.0
3.0,6.0699983,48.160633,11.76505,920.0
3.0,83.9042,107.74998,10.733518,84.0
3.0,83.299995,107.799995,10.299998,2.0
3.0,18.355125,72.1245,29.407627,11894.0
3.0,138.16881,76.17036,11.840643,54.0
3.0,149.09998,151.54999,11.999848,11.0
3.0,156.04335,151.18205,12.006777,292.0
3.0,52.705563,140.60129,14.444545,879.0
3.0,52.289207,142.85536,14.709014,151.0
3.0,52.550343,141.89253,16.231138,654.0
3.0,138.69057,154.17075,16.020851,318.0
3.0,139.85786,153.29794,17.448084,732.0
3.0,24.03616,71.90873,19.02172,172.0
3.0,16.800001,72.382805,18.738302,13.0
3.0,140.9306,152.98424,19.190659,94.0
3.0,16.582134,72.10625,22.872635,57.0
3.0,142.23131,153.125,21.350107,4.0
3.0,87.500015,107.35459,24.854538,11.0
3.0,21.175,71.674995,25.771364,7.0
3.0,20.81116,72.044464,29.715467,138.0
3.0,155.40327,150.6199,29.579607,407.0
3.0,151.72499,151.47345,30.737646,16.0
3.0,52.149994,140.34999,31.499989,2.0
3.0,52.587467,148.05,31.4,2.0
3.0,52.854187,139.98138,37.992653,121.0
4.0,4.099262,0.14814608,0.6633408,185.0
4.0,4.116779,6.5302005,14.636248,127128.0
4.0,0.03727388,6.8874664,0.3988981,14.0
4.0,5.942115,48.65698,4.38894,16145.0
4.0,25.029583,72.09261,6.8690233,26854.0
4.0,18.736813,72.49024,28.90822,11719.0
4.0,20.999998,72.61926,1.7677766,85.0
4.0,18.660397,72.70114,0.6558335,46.0
4.0,137.12303,75.16354,0.5885166,77.0
4.0,137.9382,76.59913,1.296392,1716.0
4.0,56.74898,115.20496,17.658792,393255.0
4.0,52.04233,142.88074,0.20740615,26.0
4.0,52.17935,150.40985,17.067207,249918.0
4.0,149.27419,156.32669,17.526354,248068.0
4.0,144.375,150.5583,0.06663163,3.0
4.0,147.34999,153.825,0.1995999,3.0
4.0,135.67375,156.2357,0.16537008,89.0
4.0,134.41049,156.84232,0.23123331,179.0
4.0,133.61574,156.52097,0.08109639,27.0
4.0,51.83023,160.3,0.22496562,23.0
4.0,51.67298,160.825,0.14496332,11.0
4.0,51.644386,162.4352,0.32931498,259.0
4.0,51.52472,163.09998,0.24709989,33.0
4.0,52.216404,164.25858,0.20802276,47.0
4.0,7.652711,170.76007,11.830984,211551.0
4.0,147.96255,150.76256,5.240107,20.0
4.0,135.03278,156.54417,6.2922683,13.0
4.0,51.644367,161.03886,6.755635,9.0
4.0,138.5722,156.05812,7.975548,25.0
4.0,20.825005,72.62539,10.285061,81.0
4.0,51.450005,158.72499,8.959978,10.0
4.0,140.0,153.3,9.0,1.0
4.0,156.078,153.07254,12.0115385,2222.0
4.0,141.98038,155.09673,10.653521,41.0
4.0,20.65,72.187454,15.800044,16.0
4.0,138.79416,156.04195,16.202784,131.0
4.0,22.225002,72.158325,17.099886,18.0
4.0,139.92624,155.34416,17.365799,784.0
4.0,51.802544,158.37497,18.653824,66.0
4.0,140.94968,155.28757,19.256918,105.0
4.0,22.049995,72.26669,19.485937,21.0
4.0,5.0864315,10.44349,21.214712,139.0
4.0,21.875006,71.88603,21.788677,36.0
4.0,20.299997,72.117455,23.140072,20.0
4.0,21.639751,72.004425,25.314756,81.0
4.0,52.710007,156.275,29.380102,10.0
4.0,51.959576,141.91544,33.398186,91.0
4.0,20.475,72.200066,33.0572,7.0
5.0,3.8063188,0.6854956,0.1997622,12.0
5.0,4.2339573,6.948733,15.483446,128276.0
5.0,0.3420765,13.089565,0.99139494,667.0
5.0,5.5368247,48.441383,2.7084632,7296.0
5.0,22.487438,72.534424,13.576652,26681.0
5.0,28.804255,71.97082,0.6431581,427.0
5.0,136.92487,75.436104,1.1864482,388.0
5.0,137.79497,76.825,0.15993021,5.0
5.0,56.475864,117.52929,17.44241,381005.0
5.0,85.049995,108.73858,0.49945632,22.0
5.0,0.42592922,111.35423,0.11695215,46.0
5.0,0.0,111.90981,0.21462093,25.0
5.0,52.654427,144.33197,0.51068336,328.0
5.0,53.53102,145.94083,0.56601614,75.0
5.0,52.898113,153.07274,16.854296,163174.0
5.0,156.78879,150.27411,0.550758,375.0
5.0,152.41377,151.63492,0.7960146,1011.0
5.0,149.21094,159.06511,18.278639,245673.0
5.0,134.81169,158.50877,0.20611805,534.0
5.0,140.39848,159.12837,0.26207373,57.0
5.0,52.4464,160.13931,0.56194293,286.0
5.0,52.05355,164.56487,0.30654702,289.0
5.0,11.8184,166.84462,0.51382864,258.0
5.0,51.974873,166.25,0.10727702,13.0
5.0,7.3293014,171.81085,11.881823,186745.0
5.0,0.056763593,175.9828,0.35428318,49.0
5.0,135.03137,158.3626,6.229685,231.0
5.0,52.024364,161.2345,8.298777,332.0
5.0,52.034325,161.9365,7.7987423,427.0
5.0,52.918823,145.9025,21.65441,15750.0
5.0,51.967075,160.65001,9.181673,44.0
5.0,142.76651,158.02304,11.37574,1609.0
5.0,156.13745,155.26042,12.283286,870.0
5.0,52.18488,162.57498,12.139687,50.0
5.0,138.73378,158.29643,15.970524,252.0
5.0,139.95525,158.25119,16.96229,769.0
5.0,52.217175,160.8752,17.664011,200.0
5.0,16.800001,72.91909,17.688038,25.0
5.0,140.92952,157.41397,18.483011,96.0
5.0,22.75,72.46944,18.977741,9.0
5.0,52.92361,144.50183,19.683447,178.0
5.0,53.107224,148.83144,20.199194,168.0
5.0,141.04999,156.275,18.640026,5.0
5.0,141.37326,158.82848,23.177158,1597.0
5.0,145.05507,155.925,20.023136,26.0
5.0,22.574995,72.41619,21.373627,31.0
5.0,142.275,158.81255,20.899996,4.0
5.0,54.793114,125.56772,23.72718,321.0
5.0,20.3,72.887474,21.69997,8.0
5.0,21.547604,72.657295,25.821953,147.0
5.0,22.4,72.36238,23.600113,24.0
5.0,20.995937,72.7557,26.876629,242.0
5.0,140.2592,158.80704,24.413433,106.0
5.0,139.65001,158.58502,24.51995,5.0
5.0,155.14288,153.87038,29.269253,894.0
5.0,54.78359,125.84462,30.904537,161.0
5.0,53.191494,154.16228,39.07772,41.0
5.0,52.893024,150.08934,39.26597,81.0
6.0,4.29855,8.041302,17.375576,147979.0
6.0,0.15138718,15.575,0.4125838,15.0
6.0,0.13963431,16.492893,0.5320472,45.0
6.0,5.675615,48.41006,3.6010354,7562.0
6.0,24.758358,72.918564,5.4325604,6280.0
6.0,22.45243,72.86898,1.4000249,176.0
6.0,21.875004,72.81031,0.47004175,17.0
6.0,28.174997,72.71248,0.09995737,4.0
6.0,20.125002,73.29213,0.48702085,16.0
6.0,20.824997,73.237526,0.19991672,6.0
6.0,56.26387,119.35639,17.226921,424561.0
6.0,80.84998,110.066635,0.399485,21.0
6.0,53.337524,145.89308,0.5333649,98.0
6.0,53.133137,155.1334,17.138,186383.0
6.0,149.81842,160.7038,18.483433,219627.0
6.0,146.65,154.525,0.0,1.0
6.0,144.20685,159.56299,1.5058115,10801.0
6.0,134.29788,160.90652,0.1406103,175.0
6.0,135.81337,159.99706,0.06156891,26.0
6.0,139.65,160.34776,0.090541944,11.0
6.0,135.09999,161.43741,0.0,2.0
6.0,52.292797,164.37381,0.4509652,377.0
6.0,52.44561,166.53044,0.4068241,541.0
6.0,52.261692,167.475,0.3058771,39.0
6.0,52.58383,168.08174,0.46885645,210.0
6.0,7.4191475,172.98087,12.607927,189161.0
6.0,52.40891,168.7,0.39406782,50.0
6.0,0.03555697,177.08162,0.25573307,39.0
6.0,52.471317,164.54381,7.183971,1830.0
6.0,52.722347,167.12497,5.7405205,37.0
6.0,27.125,72.79702,7.151572,57.0
6.0,52.19821,163.1458,8.106014,358.0
6.0,138.65225,160.02087,8.032033,201.0
