# HoloTracker Batch Processing Results
# Generated on: 2025-10-17 09:58:21
#
# CONFIGURATION PARAMETERS:
# Hologram Directory: C:/TRAVAIL/RepositoriesGithub/HOLOTRACKER_FULL_PYTHON/Film REF
# Mean Hologram File: C:/TRAVAIL/RepositoriesGithub/HOLOTRACKER_FULL_PYTHON/Film REF\mean\mean_log.tif
#
# HOLOGRAM PARAMETERS:
# Wavelength (m): 660e-9
# Medium Optical Index: 1.33
# Hologram Size X: 1024
# Hologram Size Y: 1024
# Pixel Size (m): 5.5e-6
# Objective Magnification: 40
#
# PROPAGATION PARAMETERS:
# Distance Initial (m): 10e-6
# Number of Planes: 220
# Step (m): 0.5e-6
#
# FOURIER FILTER PARAMETERS:
# High Pass: 15
# Low Pass: 200
#
# FOCUS PARAMETERS:
# Focus Type: SUM_OF_VARIANCE
# Sum Size: 15
#
# ANALYSIS PARAMETERS:
# Remove Mean: True
# Cleaning Type: subtraction
# Batch Threshold: compute on 1st hologram
#
# CCL PARAMETERS:
# Threshold (Nb StdVar): 12
# Connectivity: 26
# Min Voxel: 10
# Max Voxel: 0
#
# DATA COLUMNS:
HOLOGRAM NUMBER,OBJECT NUMBER,X POSITION (m),Y POSITION (m),Z POSITION (m),NUMBER OF VOXEL
5,25,1.28753556e-10,1.25820123e-10,4.80917734e-11,12236
5,26,4.19167627e-11,1.06170679e-10,4.88806436e-11,19304
5,27,1.08331988e-10,1.29293345e-10,4.79566443e-11,8848
5,28,1.30402899e-10,9.72120833e-11,4.81219904e-11,3397
5,29,9.09773953e-11,2.51871461e-11,5.35251784e-11,2439
5,30,1.32392102e-10,1.26304571e-10,5.92602410e-11,56
5,31,4.60638294e-11,9.00443119e-11,6.53013485e-11,615
5,32,9.21077371e-11,1.22884783e-10,6.66524138e-11,1761
5,33,9.27159927e-11,1.19026496e-10,7.30571555e-11,407
6,1,3.43935062e-12,4.35973834e-12,3.42125941e-12,2480
6,2,3.35402001e-12,6.78498236e-12,1.89293772e-13,26
6,3,4.35632028e-11,9.56344011e-11,7.99133275e-14,108
6,4,4.35339789e-11,9.65118452e-11,5.84333186e-14,33
6,5,4.33411587e-11,9.92832283e-11,8.13222596e-12,7274
6,6,4.16907460e-11,1.16082119e-10,9.43486066e-12,16211
6,7,4.13864800e-11,1.19556513e-10,0.00000000e+00,12
6,8,1.18276897e-10,1.27704698e-10,6.08476569e-13,74
6,9,1.15066301e-10,1.27147869e-10,1.57789304e-12,176
6,10,4.36923292e-11,9.66360676e-11,2.54664747e-12,21
6,11,3.43791658e-12,3.78083564e-12,1.09999992e-11,10
6,12,4.17755982e-11,1.17977470e-10,1.60295112e-11,72
6,13,4.18582422e-11,1.18702832e-10,1.51444929e-11,17
6,14,4.12904956e-11,1.14728391e-10,1.83271532e-11,23
6,15,4.19623939e-11,1.17424999e-10,2.07734556e-11,11
6,16,4.35187758e-11,9.97899842e-11,2.47510361e-11,24
6,17,9.62984268e-11,1.57325303e-11,3.01197833e-11,3913
6,18,1.39491976e-12,2.81600951e-11,3.35491313e-11,4627
